number,primary,scatter1,scatter2,scatter3,scatter4,scatter5
49,1.000000,1.000000,1.000000,1.000000,10.000000,24.000000
50,1.000000,1.000000,1.000000,1.000000,12.000000,23.000000
51,1.000000,1.000000,1.000000,1.000000,22.000000,61.000000
52,1.000000,1.000000,1.000000,1.000000,29.000000,80.000000
53,1.000000,1.000000,1.000000,1.000000,45.000000,124.000000
54,1.000000,1.000000,1.000000,1.000000,50.000000,128.000000
55,1.000000,1.000000,1.000000,1.000000,87.000000,172.000000
56,1.000000,1.000000,1.000000,1.000000,97.000000,266.000000
57,1.000000,1.000000,1.000000,6.000000,194.000000,335.000000
58,1.000000,1.000000,1.000000,21.000000,250.000000,459.000000
59,1.000000,1.000000,1.000000,67.000000,340.000000,543.000000
60,1.000000,1.000000,1.000000,103.000000,534.000000,727.000000
61,1.000000,1.000000,1.000000,150.000000,631.000000,948.000000
62,1.000000,1.000000,1.000000,275.000000,944.000000,1107.000000
63,1.000000,1.000000,1.000000,465.000000,1211.000000,1419.000000
64,1.000000,1.000000,1.000000,732.000000,1631.000000,1707.000000
65,1.000000,1.000000,1.000000,1111.000000,2024.000000,2031.000000
66,1.000000,1.000000,1.000000,1459.000000,2582.000000,2201.000000
67,1.000000,1.000000,306.000000,2292.000000,3078.000000,2642.000000
68,1.000000,1.000000,1291.000000,3287.000000,3659.000000,2890.000000
69,1.000000,1.000000,1975.000000,3988.000000,4238.000000,3170.000000
70,1.000000,1.000000,2307.000000,4391.000000,4616.000000,3239.000000
71,1.000000,1.000000,2370.000000,4646.000000,4942.000000,3538.000000
72,1.000000,1.000000,2577.000000,4889.000000,5000.000000,3659.000000
73,1.000000,1.000000,2575.000000,5087.000000,5287.000000,3989.000000
74,1.000000,1.000000,2735.000000,5242.000000,5601.000000,3941.000000
75,1.000000,1.000000,2713.000000,5563.000000,5801.000000,4181.000000
76,1.000000,1.000000,2917.000000,5764.000000,6185.000000,4311.000000
77,1.000000,1.000000,3167.000000,6291.000000,6404.000000,4352.000000
78,1.000000,1.000000,3431.000000,6620.000000,6753.000000,4408.000000
79,1.000000,1.000000,3562.000000,7014.000000,6851.000000,4496.000000
80,1.000000,1.000000,3783.000000,7500.000000,7287.000000,4811.000000
81,1.000000,1.000000,4122.000000,7940.000000,7449.000000,4755.000000
82,1.000000,1.000000,4355.000000,8125.000000,7896.000000,4846.000000
83,1.000000,1.000000,4696.000000,8679.000000,8172.000000,4837.000000
84,1.000000,1.000000,4927.000000,9051.000000,8245.000000,5045.000000
85,1.000000,1.000000,5262.000000,9419.000000,8574.000000,5033.000000
86,1.000000,1.000000,5498.000000,10006.000000,8853.000000,5069.000000
87,1.000000,1.000000,5923.000000,10513.000000,8911.000000,5170.000000
88,1.000000,1.000000,6312.000000,11145.000000,9221.000000,5054.000000
89,1.000000,1.000000,6829.000000,11429.000000,9540.000000,5190.000000
90,1.000000,1.000000,7126.000000,11987.000000,9735.000000,5070.000000
91,1.000000,1.000000,7776.000000,12459.000000,9850.000000,5102.000000
92,1.000000,1.000000,8179.000000,13059.000000,9871.000000,5165.000000
93,1.000000,1.000000,8815.000000,13488.000000,9968.000000,5123.000000
94,1.000000,1.000000,9444.000000,13999.000000,10258.000000,5008.000000
95,1.000000,1.000000,9846.000000,14526.000000,10418.000000,4800.000000
96,1.000000,1.000000,10632.000000,15488.000000,10493.000000,4801.000000
97,1.000000,1.000000,11538.000000,15970.000000,10835.000000,4751.000000
98,1.000000,1.000000,12418.000000,16290.000000,10807.000000,4749.000000
99,1.000000,1.000000,13131.000000,17105.000000,10936.000000,4662.000000
100,1.000000,1.000000,14010.000000,17645.000000,10970.000000,4508.000000
101,1.000000,1.000000,14802.000000,18336.000000,11249.000000,4424.000000
102,1.000000,1.000000,15561.000000,18892.000000,11231.000000,4381.000000
103,1.000000,1.000000,16861.000000,19500.000000,11267.000000,4182.000000
104,1.000000,1.000000,17869.000000,20185.000000,11339.000000,4120.000000
105,1.000000,1.000000,19227.000000,20765.000000,11172.000000,3980.000000
106,1.000000,1.000000,20222.000000,21315.000000,11277.000000,3977.000000
107,1.000000,1.000000,21500.000000,22148.000000,11363.000000,3743.000000
108,1.000000,1.000000,23062.000000,22524.000000,11179.000000,3718.000000
109,1.000000,1.000000,24166.000000,23051.000000,11238.000000,3480.000000
110,1.000000,394.000000,26116.000000,23545.000000,11170.000000,3525.000000
111,1.000000,2687.000000,28457.000000,24611.000000,10773.000000,3176.000000
112,1.000000,5323.000000,30901.000000,25433.000000,10691.000000,2894.000000
113,1.000000,8242.000000,33076.000000,25962.000000,10638.000000,2964.000000
114,1.000000,11403.000000,36077.000000,26732.000000,10578.000000,2712.000000
115,1.000000,15127.000000,39013.000000,27343.000000,10497.000000,2639.000000
116,1.000000,18829.000000,42437.000000,28234.000000,10203.000000,2450.000000
117,1.000000,22982.000000,46040.000000,28808.000000,10134.000000,2305.000000
118,1.000000,28240.000000,49997.000000,29054.000000,9592.000000,2316.000000
119,1.000000,33888.000000,53422.000000,29905.000000,9691.000000,2115.000000
120,1.000000,39635.000000,58279.000000,30662.000000,9347.000000,1956.000000
121,1.000000,47798.000000,62976.000000,31057.000000,9007.000000,1727.000000
122,1.000000,55344.000000,68285.000000,31800.000000,8631.000000,1670.000000
123,1.000000,65128.000000,73069.000000,32420.000000,8391.000000,1568.000000
124,1.000000,75117.000000,77298.000000,32367.000000,8044.000000,1450.000000
125,1.000000,85935.000000,82953.000000,32735.000000,7641.000000,1213.000000
126,1.000000,97986.000000,87195.000000,32242.000000,7357.000000,1116.000000
127,1.000000,111270.000000,91158.000000,31707.000000,6742.000000,949.000000
128,1.000000,124924.000000,95157.000000,31294.000000,6276.000000,908.000000
129,1.000000,140988.000000,97989.000000,30123.000000,5704.000000,807.000000
130,1.000000,156578.000000,101044.000000,29075.000000,5204.000000,694.000000
131,1.000000,175128.000000,103514.000000,27612.000000,4591.000000,545.000000
132,1.000000,192890.000000,104819.000000,26163.000000,4020.000000,435.000000
133,1.000000,211761.000000,105318.000000,24256.000000,3517.000000,371.000000
134,1.000000,232699.000000,104956.000000,22417.000000,3053.000000,278.000000
135,1.000000,254720.000000,104490.000000,20227.000000,2501.000000,241.000000
136,1.000000,276276.000000,101869.000000,18031.000000,2079.000000,179.000000
137,1.000000,300133.000000,98774.000000,15788.000000,1663.000000,130.000000
138,1.000000,323892.000000,94803.000000,13682.000000,1265.000000,95.000000
139,1.000000,349791.000000,89429.000000,11404.000000,971.000000,68.000000
140,6403729.000000,1600328.000000,198741.000000,16321.000000,956.000000,48.000000


