0.275907,0.70943
0.063535,0.016508
0.020674,0.823156
0.693516,0.328156
0.463162,0.746364
0.535988,0.305878
0.320044,0.396469
0.286463,0.572301
0.405596,0.224251
0.018456,0.845799
0.249795,0.920379
0.185549,0.870538
0.68128,0.379544
0.707042,0.689178
0.119433,0.800603
0.824092,0.167068
0.839743,0.124991
0.308425,0.390777
0.281393,0.327175
0.228815,0.249037
0.894256,0.425418
0.774769,0.192003
0.794676,0.52901
0.415846,0.15298
0.738503,0.587142
0.0311,0.837158
0.04555,0.772208
0.156705,0.465038
0.034009,0.656957
0.757785,0.272047
0.086961,0.855568
0.59196,0.272514
0.57839,0.258917
0.7178,0.551768
0.341861,0.000696
0.05273,0.483268
0.22556,0.705723
0.220952,0.241061
0.152495,0.142752
0.74425,0.494118
0.068227,0.994036
0.311392,0.586543
0.640801,0.682994
0.596177,0.723591
0.6035,0.457777
0.592613,0.255572
0.458408,0.041399
0.640146,0.310487
0.461134,0.575888
0.162929,0.826538
0.103022,0.303008
0.646598,0.412224
0.553062,0.14542
0.19133,0.776614
0.103762,0.006262
0.013137,0.19113
0.138435,0.241072
0.133364,0.406943
0.493651,0.517747
0.078573,0.387762
0.944219,0.189436
0.51286,0.080083
0.589314,0.16551
0.359921,0.895087
0.521958,0.373281
0.6601,0.328444
0.402738,0.110659
0.638674,0.563201
0.215596,0.528796
0.232964,0.104997
0.143195,0.683888
0.597362,0.068929
0.721891,0.660325
0.567213,0.41261
0.728736,0.043007
0.071862,0.220005
0.108651,0.830793
0.585723,0.036367
0.697267,0.665002
0.97178,0.02527
0.847865,0.265467
0.873131,0.028618
0.185779,0.42131
0.311457,0.595838
0.14262,0.913181
0.56986,0.703299
0.291743,0.234748
0.699422,0.443336
0.29058,0.440256
0.642775,0.508041
0.842999,0.05082
0.045004,0.433517
0.021014,0.358513
0.103332,0.682874
0.062655,0.615746
0.06402,0.938186
0.254273,0.155795
0.016574,0.601748
0.627426,0.156628
0.065044,0.255889
0.047551,0.559117
0.639684,0.411139
0.315958,0.802879
0.604368,0.656955
0.620312,0.128379
0.568882,0.798852
0.355825,0.183972
0.518358,0.615061
0.276097,0.085351
0.600584,0.732057
0.40524,0.738432
0.308063,0.884503
0.753747,0.270793
0.84624,0.384702
0.494297,0.352891
0.039759,0.985798
0.210133,0.67876
0.906717,0.006334
0.431679,0.355584
0.042524,0.251593
0.032521,0.235814
0.348816,0.340868
0.580867,0.064486
0.490107,0.232846
0.829109,0.193487
0.147487,0.122497
0.461188,0.288331
0.274115,0.729323
0.112169,0.979156
0.664399,0.490508
0.86495,0.168697
0.833886,0.407771
0.526308,0.445309
0.405488,0.346861
0.488186,0.146688
0.038413,0.409193
0.28279,0.524113
0.968317,0.105063
0.078225,0.003933
0.408442,0.135067
0.402741,0.630739
0.535302,0.27224
0.569527,0.658212
0.708423,0.386473
0.07562,0.663867
0.461627,0.146501
0.808312,0.39037
0.099794,0.716365
0.64924,0.534448
0.031648,0.215217
0.8089,0.531881
0.840832,0.121825
0.231489,0.155136
0.447824,0.623665
0.822695,0.281478
0.71272,0.244646
0.091313,0.870348
0.278513,0.722498
0.420847,0.034586
0.356804,0.552365
0.285055,0.870723
0.798842,0.294231
0.748566,0.281226
0.238545,0.679839
0.057925,0.845638
0.023196,0.172222
0.178091,0.621292
0.594714,0.401544
0.750438,0.290758
0.211081,0.876613
0.705026,0.505945
0.253349,0.454318
0.66443,0.515777
0.870592,0.483523
0.107171,0.889486
0.896322,0.414683
0.333957,0.742485
0.043884,0.662542
0.340912,0.623546
0.580128,0.237593
0.05015,0.6775
0.927408,0.01577
0.335147,0.700931
0.315618,0.792377
0.032317,0.570971
0.463333,0.239131
0.666006,0.433446
0.753805,0.00005
0.285415,0.507491
0.01385,0.904395
0.562865,0.324665
0.483008,0.027723
0.104409,0.440915
0.117045,0.109297
0.209377,0.174556
0.559957,0.218225
0.693782,0.35499
0.495054,0.543556
0.778554,0.208847
0.205478,0.43094
0.960051,0.030309
0.163065,0.604517
0.309654,0.394109
0.529536,0.151747
0.753499,0.224028
0.960827,0.039723
0.654837,0.698696
0.681713,0.208394
0.260546,0.667285
0.235567,0.889117
0.326659,0.317218
0.005207,0.072044
0.396749,0.056164
0.111101,0.453518
0.509024,0.764044
0.48364,0.667164
0.218621,0.634144
0.52258,0.32408
0.34149,0.26787
0.242735,0.639137
0.392221,0.360458
0.17016,0.892451
0.4894,0.798474
0.689145,0.517255
0.103997,0.544258
0.361222,0.149704
0.788207,0.556795
0.532711,0.018389
0.088976,0.867285
0.78389,0.44683
0.089398,0.477249
0.476042,0.017085
0.632836,0.54076
0.60915,0.722304
0.70012,0.533309
0.177655,0.123872
0.087779,0.520527
0.492628,0.106565
0.42404,0.374977
0.112266,0.870812
0.294367,0.883382
0.655861,0.337411
0.380754,0.29652
0.521868,0.503571
0.205106,0.34055
0.095228,0.894733
0.011434,0.427777
0.39713,0.845737
0.784727,0.389281
0.062604,0.428412
0.265459,0.661701
0.7236,0.561822
0.410955,0.408997
0.484821,0.663572
0.445633,0.705995
0.82706,0.486109
0.043194,0.814054
0.295203,0.933864
0.208304,0.376319
0.536138,0.664491
0.282965,0.553788
0.283811,0.748341
0.336383,0.77741
0.325577,0.201507
0.088786,0.199873
0.396797,0.472005
0.215886,0.541524
0.401224,0.36733
0.882777,0.070375
0.758819,0.193312
0.174248,0.560248
0.345382,0.195596
0.406044,0.058647
0.356087,0.865279
0.003475,0.410845
0.728948,0.143211
0.354411,0.684091
0.800577,0.068292
0.064236,0.018451
0.507548,0.273411
0.890249,0.431775
0.749673,0.040899
0.626289,0.570538
0.39907,0.085129
0.793276,0.055507
0.237539,0.758655
0.226666,0.679483
0.501199,0.714965
0.175696,0.212859
0.092702,0.603431
0.186821,0.859456
0.78969,0.510911
0.219062,0.395727
0.294913,0.523665
0.824415,0.456304
0.317301,0.370533
0.541321,0.085589
0.689343,0.593139
0.217407,0.601861
0.979226,0.073289
0.748982,0.352364
0.391921,0.550547
0.108304,0.178131
0.548426,0.469758
0.734217,0.620702
0.54748,0.638181
0.031901,0.414902
0.270019,0.715527
0.8991,0.082038
0.054874,0.106929
0.200771,0.616208
0.694346,0.584258
0.111142,0.788714
0.233621,0.826381
0.214669,0.122398
0.566348,0.808397
0.289817,0.084141
0.12663,0.444861
0.182756,0.83009
0.698196,0.691294
0.10323,0.002558
0.744191,0.132668
0.109553,0.249322
0.158067,0.242105
0.044816,0.670538
0.919106,0.120077
0.302493,0.832246
0.92593,0.218027
0.019688,0.232094
0.134879,0.585247
0.175559,0.420634
0.267068,0.219037
0.648775,0.137689
0.219687,0.924343
0.247605,0.011748
0.851603,0.510255
0.249741,0.181275
0.06028,0.927674
0.218189,0.32546
0.102724,0.295834
0.455674,0.22866
0.779133,0.55011
0.419993,0.485149
0.142454,0.78302
0.061287,0.273243
0.769985,0.047454
0.992772,0.008392
0.431147,0.70583
0.165132,0.818943
0.316359,0.643484
0.162114,0.225789
0.27378,0.318621
0.593137,0.11289
0.912511,0.332829
0.422392,0.594148
0.339747,0.087002
0.041455,0.615406
0.365978,0.247258
0.750877,0.36249
0.546894,0.345152
0.76374,0.414438
0.638038,0.637425
0.594805,0.102927
0.187462,0.952949
0.585611,0.596113
0.035572,0.786836
0.354371,0.017763
0.49746,0.641308
0.655859,0.345909
0.368462,0.769025
0.138806,0.677872
0.276734,0.3847
0.318809,0.086482
0.241054,0.627079
0.155611,0.09851
0.26505,0.776573
0.47735,0.775296
0.382006,0.837934
0.708471,0.586258
0.607149,0.247385
0.295424,0.851923
0.091304,0.945403
0.106838,0.463176
0.75637,0.042732
0.138351,0.757011
0.047065,0.209573
0.164254,0.161488
0.21378,0.944156
0.004425,0.22597
0.398,0.358521
0.726374,0.577816
0.728026,0.618636
0.053768,0.168657
0.302175,0.450871
0.930408,0.027968
0.381934,0.907065
0.456326,0.515389
0.170984,0.740092
0.109782,0.542367
0.235899,0.663044
0.214453,0.8809
0.822741,0.395497
0.14684,0.148297
0.083122,0.726117
0.386635,0.257769
0.714082,0.346844
0.003865,0.683049
0.28623,0.108949
0.265868,0.231913
0.502671,0.76429
0.324802,0.344076
0.662922,0.711459
0.092845,0.794479
0.831026,0.459114
0.860759,0.085836
0.393286,0.359175
0.646946,0.051618
0.142981,0.933251
0.660959,0.576257
0.485727,0.717253
0.225267,0.270014
0.918953,0.142422
0.179435,0.517619
0.271427,0.82953
0.221722,0.710372
0.745436,0.434002
0.190074,0.547713
0.360863,0.213927
0.764999,0.31527
0.176872,0.434665
0.749399,0.483373
0.282457,0.071127
0.647414,0.173354
0.577997,0.261885
0.809085,0.427609
0.209699,0.610752
0.588318,0.74342
0.404705,0.065735
0.848554,0.058616
0.345326,0.14431
0.715259,0.324259
0.152372,0.319286
0.2834,0.161624
0.505599,0.684918
0.466236,0.571353
0.448363,0.485596
0.462711,0.402313
0.810895,0.420769
0.836467,0.275
0.239698,0.190048
0.581198,0.79004
0.584714,0.245323
0.303793,0.143813
0.526029,0.818476
0.023705,0.095652
0.093083,0.321838
0.717228,0.666477
0.321829,0.697322
0.231662,0.676219
0.435639,0.229524
0.727846,0.665036
0.509785,0.545953
0.063365,0.178616
0.311851,0.739314
0.024264,0.339258
0.532764,0.509543
0.064018,0.815376
0.80471,0.23871
0.436934,0.060447
0.204025,0.206515
0.532938,0.194965
0.159599,0.630155
0.099916,0.140115
0.010901,0.341724
0.490955,0.013304
0.281041,0.102775
0.297237,0.689474
0.511661,0.035432
0.58198,0.096911
0.781719,0.096255
0.526789,0.820321
0.416966,0.137113
0.491507,0.011492
0.424827,0.44917
0.208595,0.516312
0.779229,0.273316
0.07469,0.256241
0.718999,0.185249
0.889058,0.390662
0.352105,0.432676
0.203783,0.763917
0.524359,0.20963
0.357545,0.491751
0.393994,0.659844
0.132822,0.172965
0.050887,0.982626
0.40014,0.644943
0.019237,0.223721
0.653765,0.109301
0.485498,0.129192
0.002847,0.757632
0.75866,0.584759
0.604561,0.137415
0.436125,0.291299
0.457519,0.354789
0.702501,0.497916
0.762054,0.107422
0.669987,0.02492
0.639178,0.365556
0.136986,0.691965
0.233963,0.486528
0.727109,0.200998
0.117723,0.040253
0.875442,0.172801
0.432152,0.27987
0.002645,0.232368
0.662142,0.110248
0.362373,0.196851
0.260312,0.743283
0.214271,0.788102
0.112532,0.061987
0.332362,0.647194
0.040062,0.854853
0.190083,0.850372
0.133295,0.079685
0.584888,0.00228
0.17568,0.912664
0.815433,0.524317
0.59801,0.527375
0.298476,0.82126
0.118871,0.721971
0.725808,0.362244
0.256333,0.460813
0.613826,0.6481
0.573026,0.684066
0.122905,0.17947
0.912035,0.408731
0.560193,0.291111
0.05799,0.84399
0.117022,0.7896
0.400642,0.246583
0.501464,0.397281
0.746929,0.224875
0.525854,0.318028
0.273944,0.817087
0.826086,0.165984
0.107911,0.094063
0.487061,0.468149
0.21326,0.544612
0.271984,0.050185
0.004694,0.906697
0.804059,0.379334
0.228805,0.675022
0.129168,0.947724
0.479818,0.0528
0.147376,0.383966
0.321413,0.063917
0.248608,0.47243
0.252343,0.480447
0.321764,0.579135
0.74143,0.188955
0.283752,0.698417
0.373054,0.255719
0.8516,0.16552
0.285629,0.390523
0.794108,0.079866
0.114785,0.783579
0.968541,0.038974
0.325474,0.736513
0.489466,0.717956
0.100443,0.114749
0.828088,0.092886
0.61598,0.281901
0.641714,0.299057
0.588446,0.739155
0.237254,0.044984
0.658585,0.199066
0.333367,0.812102
0.457707,0.320644
0.276447,0.016784
0.034786,0.712602
0.461195,0.87525
0.241164,0.141792
0.448885,0.008155
0.212924,0.972501
0.556286,0.724725
0.342657,0.651629
0.025785,0.798046
0.531094,0.418609
0.283653,0.142666
0.40746,0.325535
0.534144,0.370217
0.217787,0.206284
0.173064,0.625303
0.155582,0.126085
0.568224,0.19343
0.414916,0.673341
0.50013,0.114274
0.442502,0.313912
0.720375,0.692413
0.081151,0.792789
0.533731,0.498393
0.893042,0.049674
0.10136,0.586038
0.245863,0.003739
0.164591,0.874496
0.347038,0.182493
0.000833,0.089645
0.25289,0.686032
0.649544,0.065283
0.409441,0.536781
0.046165,0.245494
0.290314,0.677829
0.128953,0.511442
0.655935,0.509427
0.715833,0.526373
0.911727,0.054187
0.032141,0.950121
0.207058,0.895646
0.025796,0.033658
0.925749,0.188012
0.759304,0.022108
0.555585,0.604038
0.253791,0.249784
0.208745,0.239256
0.036896,0.910051
0.297483,0.320517
0.900006,0.105417
0.297996,0.531546
0.156683,0.655675
0.429118,0.415251
0.564426,0.712185
0.271975,0.324873
0.722381,0.165601
0.586001,0.144735
0.171992,0.891442
0.4357,0.017381
0.590152,0.5172
0.067603,0.639723
0.084856,0.799527
0.481108,0.000388
0.352371,0.296802
0.795676,0.55661
0.220396,0.657609
0.243451,0.412134
0.407196,0.774325
0.346459,0.682819
0.641096,0.377943
0.584617,0.710342
0.925365,0.110224
0.142495,0.290046
0.508561,0.727354
0.956285,0.105422
0.38631,0.190452
0.233409,0.562886
0.834145,0.258595
0.570909,0.776374
0.295024,0.5217
0.015615,0.031991
0.706017,0.135559
0.360858,0.025589
0.099425,0.427059
0.8059,0.175941
0.068849,0.115713
0.028825,0.806625
0.701975,0.652239
0.609807,0.594409
0.812407,0.072404
0.925385,0.302565
0.44782,0.625725
0.662947,0.485151
0.265035,0.342601
0.207476,0.422236
0.232042,0.958476
0.502435,0.597344
0.37685,0.858868
0.037093,0.178155
0.942005,0.056841
0.40183,0.2337
0.817178,0.328679
0.938628,0.181707
0.362144,0.364832
0.710689,0.308691
0.065695,0.891132
0.881446,0.332672
0.894363,0.128113
0.608229,0.050755
0.905932,0.348613
0.028637,0.642551
0.242221,0.193416
0.985282,0.143737
0.894912,0.332418
0.289778,0.274784
0.056049,0.284786
0.330989,0.695527
0.268035,0.511552
0.69748,0.459738
0.621377,0.523068
0.443261,0.293208
0.181626,0.627974
0.674603,0.392448
0.765854,0.143272
0.96607,0.175928
0.378944,0.230932
0.617694,0.402299
0.61782,0.201905
0.047818,0.903406
0.229471,0.512861
0.355727,0.217342
0.610982,0.210977
0.148281,0.013056
0.511939,0.292993
0.553581,0.504211
0.156683,0.715845
0.212777,0.622008
0.155303,0.872729
0.166194,0.450372
0.410427,0.490922
0.712906,0.51715
0.17396,0.540226
0.246716,0.075001
0.113426,0.86407
0.588081,0.649479
0.675649,0.532423
0.864554,0.002339
0.745221,0.088338
0.315749,0.395561
0.257187,0.150663
0.59079,0.204489
0.848111,0.507255
0.748665,0.204966
0.041739,0.122479
0.062641,0.043224
0.360512,0.713842
0.716249,0.648509
0.597262,0.61481
0.988645,0.078945
0.476992,0.85397
0.613525,0.334104
0.124563,0.220388
0.034948,0.099482
0.14428,0.898538
0.823758,0.180432
0.024156,0.322329
0.741315,0.641847
0.143017,0.167184
0.302547,0.340508
0.660976,0.400876
0.256369,0.536651
0.98524,0.170517
0.860743,0.269825
0.438235,0.073219
0.2661,0.912158
0.709914,0.245607
0.727453,0.517617
0.55416,0.140832
0.643951,0.194194
0.955972,0.093307
0.685095,0.138447
0.554527,0.549666
0.542148,0.606453
0.833815,0.218506
0.485472,0.315527
0.339666,0.345985
0.044169,0.329916
0.027446,0.208828
0.152955,0.50642
0.416881,0.489508
0.381088,0.015362
0.526025,0.564482
0.331246,0.172423
0.164365,0.657613
0.17752,0.039877
0.226267,0.74545
0.436028,0.377533
0.95394,0.209681
0.730849,0.593247
0.573366,0.487594
0.585046,0.721854
0.401628,0.891559
0.016573,0.08125
0.309929,0.224935
0.154167,0.493813
0.0085,0.384705
0.52022,0.69656
0.409225,0.135186
0.599913,0.377278
0.121053,0.646111
0.905665,0.33826
0.007217,0.160582
0.795532,0.597916
0.352978,0.862181
0.376012,0.326715
0.518911,0.731997
0.150799,0.915137
0.201981,0.921276
0.439182,0.442537
0.707055,0.701607
0.51003,0.741104
0.751053,0.20498
0.538603,0.214188
0.126684,0.585327
0.947096,0.196306
0.196146,0.718497
0.636623,0.378314
0.173791,0.518071
0.331587,0.227345
0.548738,0.236647
0.502577,0.21742
0.36976,0.172629
0.086238,0.53416
0.25519,0.19782
0.183238,0.663857
0.238282,0.674165
0.709693,0.367226
0.712383,0.284338
0.361966,0.053374
0.833648,0.134196
0.233738,0.603101
0.267192,0.906426
0.012829,0.223039
0.434875,0.045871
0.867859,0.07831
0.741351,0.156766
0.763236,0.336313
0.477565,0.409972
0.671821,0.290172
0.935941,0.314833
0.132137,0.578226
0.49884,0.643502
0.194799,0.100173
0.105691,0.913468
0.773964,0.144492
0.167241,0.245434
0.811305,0.536592
0.581382,0.372571
0.69732,0.095264
0.76307,0.034955
0.237054,0.320607
0.274698,0.601016
0.650153,0.277289
0.210303,0.798386
0.055421,0.085482
0.469217,0.404891
0.463039,0.500324
0.138019,0.086404
0.783761,0.051738
0.540838,0.60982
0.277628,0.516399
0.209349,0.129029
0.026177,0.668544
0.298608,0.690154
0.261649,0.858541
0.226659,0.207177
0.649034,0.543543
0.234137,0.129152
0.510867,0.783297
0.784939,0.529124
0.398736,0.912915
0.005383,0.542903
0.74302,0.355947
0.115399,0.806699
0.09852,0.308672
0.377566,0.314952
0.986868,0.067898
0.122672,0.163634
0.495294,0.076331
0.546141,0.666184
0.849449,0.215741
0.125043,0.920801
0.257366,0.209922
0.255962,0.645965
0.333217,0.91862
0.009064,0.860299
0.558525,0.757997
0.502675,0.57299
0.031433,0.678087
0.22716,0.57361
0.205611,0.829985
0.172538,0.356377
0.520804,0.524341
0.291964,0.907932
0.171938,0.547951
0.210959,0.01398
0.446604,0.265284
0.648748,0.515356
0.085374,0.413193
0.352971,0.30094
0.042619,0.573672
0.104855,0.454277
0.09651,0.949053
0.427636,0.309736
0.294226,0.014544
0.175361,0.088208
0.236322,0.442566
0.958979,0.227761
0.502028,0.056075
0.854025,0.355346
0.111448,0.192053
0.557544,0.777036
0.476084,0.821579
0.766957,0.37697
0.029112,0.02811
0.057723,0.157456
0.500172,0.805859
0.614885,0.778263
0.222775,0.229626
0.0361,0.236428
0.004883,0.271627
0.726698,0.671225
0.674456,0.141913
0.512828,0.251157
0.828094,0.547933
0.338369,0.907739
0.00249,0.281136
0.568736,0.586567
0.345194,0.663948
0.259024,0.073372
0.838011,0.186323
0.339533,0.84427
0.164728,0.98263
0.539516,0.01154
0.189174,0.463038
0.379374,0.617599
0.824783,0.356124
0.382469,0.199755
0.103127,0.651321
0.169793,0.942605
0.104829,0.713587
0.465611,0.820035
0.205105,0.451797
0.531621,0.727678
0.918297,0.057803
0.092591,0.958006
0.676017,0.306347
0.42301,0.107227
0.014522,0.746076
0.212081,0.365721
0.125837,0.537592
0.070494,0.128558
0.722901,0.037219
0.096354,0.541492
0.752149,0.509834
0.082531,0.249497
0.384495,0.306193
0.442902,0.128367
0.069255,0.374157
0.036642,0.932564
0.60588,0.543123
0.124498,0.273657
0.62485,0.746781
0.095849,0.484111
0.173952,0.057744
0.424608,0.421313
0.124153,0.017895
0.213302,0.10587
0.682642,0.469358
0.551806,0.551205
0.870736,0.144073
0.303065,0.437975
0.25429,0.345005
0.68397,0.557826
0.33067,0.175847
0.157525,0.67575
0.423088,0.46721
0.270895,0.416943
0.355977,0.754134
0.530896,0.702171
0.176702,0.915437
0.199939,0.526705
0.120491,0.917575
0.532458,0.604972
0.907125,0.210675
0.918242,0.114963
0.777364,0.347487
0.244108,0.204098
0.159646,0.675874
0.837224,0.365011
0.382679,0.279353
0.389869,0.414087
0.122017,0.724509
0.383492,0.382907
0.222922,0.236629
0.602437,0.506689
0.145497,0.488919
0.155734,0.270851
0.475014,0.872408
0.26106,0.699442
0.344469,0.600829
0.294324,0.852056
0.950679,0.139141
